,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
345,uri,http://www.wikidata.org/entity/Q15370478,uri,http://www.wikidata.org/entity/Q407857,literal,Parinari occidentalis,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.2307/2806097,literal,153-18-4,literal,CHEMBL226335,literal,183244-2
346,uri,http://www.wikidata.org/entity/Q15358048,uri,http://www.wikidata.org/entity/Q418628,literal,Couepia ulei,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1007/BF02980101,literal,508-02-1,literal,CHEMBL168,literal,67194-2
347,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q418628,literal,Couepia polyandra,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1021/NP0301893,literal,508-02-1,literal,CHEMBL168,literal,67179-2
348,uri,http://www.wikidata.org/entity/Q3644506,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari curatellifolia,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727095-1
349,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari sprucei,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727170-1
350,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q418628,literal,Licania cariae,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1016/0031-6865(96)00010-6,literal,508-02-1,literal,CHEMBL168,literal,305697-2
351,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari campestris,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727083-1
352,uri,http://www.wikidata.org/entity/Q7137127,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari nonda,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727146-1
353,uri,http://www.wikidata.org/entity/Q15370327,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari oblongifolia,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727147-1
354,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q407857,literal,Couepia paraensis,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.1021/NP50025A019,literal,153-18-4,literal,CHEMBL226335,literal,722782-1
355,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q3334749,literal,Moquilea pyrifolia,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,en,literal,afzelin,literal,10.1016/0031-6865(96)00009-X,literal,482-39-3,literal,CHEMBL240528,literal,164227-2
356,uri,http://www.wikidata.org/entity/Q15369755,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari parvifolia,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,183248-2
357,uri,http://www.wikidata.org/entity/Q15370478,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari occidentalis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183244-2
358,uri,http://www.wikidata.org/entity/Q15370558,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari pachyphylla,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183245-2
359,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q418628,literal,Couepia paraensis,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1021/NP50025A019,literal,508-02-1,literal,CHEMBL168,literal,722782-1
360,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q416260,literal,Licania pittieri,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,en,literal,ursolic acid,literal,10.1016/0031-6865(95)00027-7,literal,77-52-1,literal,CHEMBL169,literal,304028-2
361,uri,http://www.wikidata.org/entity/Q15370043,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari rodolphii,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,727162-1
362,uri,http://www.wikidata.org/entity/Q15370742,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari brasiliensis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727082-1
363,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q27136070,literal,Licania heteromorpha,literal,PFCVZKFJHRCLCC-PGOIBATFSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)C)O)O)C)C)C(=O)O,en,literal,"2alpha,3beta-dihydroxy-20(29)-lupen-28-oic acid",literal,10.1055/S-2000-9601,literal,19533-92-7,literal,CHEMBL511805,literal,726048-1
364,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q27136070,literal,Licania heteromorpha,literal,PFCVZKFJHRCLCC-PGOIBATFSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)C)O)O)C)C)C(=O)O,en,literal,"2alpha,3beta-dihydroxy-20(29)-lupen-28-oic acid",literal,10.1016/S0305-1978(98)00108-2,literal,19533-92-7,literal,CHEMBL511805,literal,726048-1
365,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q2756479,literal,Chrysobalanus icaco,literal,SGNBVLSWZMBQTH-PODYLUTMSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,en,literal,campesterol,literal,10.1007/S10600-011-9953-X,literal,474-62-4,literal,CHEMBL520535,literal,722181-1
366,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q6086296,literal,Licania pittieri,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,isoquercetin,literal,10.1016/0031-6865(95)00027-7,literal,482-35-9,literal,CHEMBL250450,literal,304028-2
367,uri,http://www.wikidata.org/entity/Q15370327,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari oblongifolia,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,727147-1
368,uri,http://www.wikidata.org/entity/Q17525824,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari insularum,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727122-1
369,uri,http://www.wikidata.org/entity/Q15370478,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari occidentalis,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,183244-2
370,uri,http://www.wikidata.org/entity/Q15358048,uri,http://www.wikidata.org/entity/Q27135401,literal,Couepia ulei,literal,ZZTYPLSBNNGEIS-OPAXANQDSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O,en,literal,pomolic acid,literal,10.1007/BF02980101,literal,13849-91-7,literal,CHEMBL486986,literal,67194-2
371,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q5172335,literal,Moquilea pyrifolia,literal,HFGSQOYIOKBQOW-ZSDYHTTISA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,en,literal,corosolic acid,literal,10.1021/NP960134J,literal,4547-24-4,literal,CHEMBL391533,literal,164227-2
372,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q27136369,literal,Moquilea pyrifolia,literal,XUARCIYIVXVTAE-ZAPOICBTSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)CO,en,literal,uvaol,literal,10.1021/NP960134J,literal,545-46-0,literal,CHEMBL399873,literal,164227-2
373,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q27151395,literal,Chrysobalanus icaco,literal,MQSZRBPYXNEFHF-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,en,literal,rhamnocitrin,literal,10.1007/S10600-011-9953-X,literal,569-92-6,literal,CHEMBL442289,literal,722181-1
374,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q425004,literal,Couepia polyandra,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,stigmasterol,literal,10.1021/NP0301893,literal,83-48-7,literal,CHEMBL400247,literal,67179-2
375,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q409478,literal,Couepia paraensis,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.1021/NP50025A019,literal,117-39-5,literal,CHEMBL50,literal,722782-1
376,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q407857,literal,Parinari campestris,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.2307/2806097,literal,153-18-4,literal,CHEMBL226335,literal,727083-1
377,uri,http://www.wikidata.org/entity/Q7137127,uri,http://www.wikidata.org/entity/Q407857,literal,Parinari nonda,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.2307/2806097,literal,153-18-4,literal,CHEMBL226335,literal,727146-1
378,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q27145564,literal,Licania cariae,literal,FOHXFLPXBUAOJM-MGMURXEASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,en,literal,myricetin 3-O-beta-D-galactopyranoside,literal,10.1016/0031-6865(96)00010-6,literal,15648-86-9,literal,CHEMBL462244,literal,305697-2
379,uri,http://www.wikidata.org/entity/Q7137127,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari nonda,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727146-1
380,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q27259120,literal,Chrysobalanus icaco,literal,KOJYENXGDXRGDK-ZUGARUELSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)OC,en,literal,methyl eleostearate,literal,10.1016/0009-3084(67)90012-6,literal,4175-47-7,,,literal,722181-1
381,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q418374,literal,Couepia paraensis,literal,FTVWIRXFELQLPI-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,en,literal,naringenin,literal,10.1021/NP50025A019,literal,480-41-1,literal,CHEMBL9352,literal,722782-1
382,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q416260,literal,Moquilea pyrifolia,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,en,literal,ursolic acid,literal,10.1021/NP960134J,literal,77-52-1,literal,CHEMBL169,literal,164227-2
383,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q63398496,literal,Licania cariae,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.14264/UQL.2014.538,,,,,literal,305697-2
384,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q27145562,literal,Licania cariae,literal,FOHXFLPXBUAOJM-LIBJPBHASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,en,literal,myricetin 3-O-beta-D-glucopyranoside,literal,10.1016/0031-6865(96)00010-6,literal,19833-12-6,literal,CHEMBL1221722,literal,305697-2
385,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q418628,literal,Licania pittieri,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1016/0031-6865(95)00027-7,literal,508-02-1,literal,CHEMBL168,literal,304028-2
386,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q5172335,literal,Licania cariae,literal,HFGSQOYIOKBQOW-ZSDYHTTISA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,en,literal,corosolic acid,literal,10.1016/0031-6865(96)00010-6,literal,4547-24-4,literal,CHEMBL391533,literal,305697-2
387,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q27145562,literal,Licania cariae,literal,FOHXFLPXBUAOJM-LIBJPBHASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,en,literal,myricetin 3-O-beta-D-glucopyranoside,literal,10.14264/UQL.2014.538,literal,19833-12-6,literal,CHEMBL1221722,literal,305697-2
