,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structure_cas.type,structure_cas,chembl_id.type,chembl_id
668,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q27137721,literal,Stemona tuberosa,literal,FOGTVYCUHQOMDW-QANXDEHQSA-N,literal,CC1CC(OC1=O)C2CCC3N2CCCCC34CC(C(=O)O4)C,en,literal,croomine,literal,10.1016/J.JEP.2006.04.022,literal,742815-1,literal,71239-66-2,,
669,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q27137721,literal,Stemona tuberosa,literal,FOGTVYCUHQOMDW-QANXDEHQSA-N,literal,CC1CC(OC1=O)C2CCC3N2CCCCC34CC(C(=O)O4)C,en,literal,croomine,literal,10.1007/S00706-005-0348-1,literal,742815-1,literal,71239-66-2,,
670,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q27137721,literal,Stemona tuberosa,literal,FOGTVYCUHQOMDW-QANXDEHQSA-N,literal,CC1CC(OC1=O)C2CCC3N2CCCCC34CC(C(=O)O4)C,en,literal,croomine,literal,10.1016/J.PHYTOCHEM.2005.10.004,literal,742815-1,literal,71239-66-2,,
671,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q27137721,literal,Stemona tuberosa,literal,FOGTVYCUHQOMDW-QANXDEHQSA-N,literal,CC1CC(OC1=O)C2CCC3N2CCCCC34CC(C(=O)O4)C,en,literal,croomine,literal,10.1021/NP2004374,literal,742815-1,literal,71239-66-2,,
672,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q27138468,literal,Stemona aphylla,literal,DVZQGZOFFSCMJP-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)C2=CC3=C(C=C(C=C3O2)OC)O)OC,en,literal,Stemofuran N,literal,10.1021/NP100668S,literal,821981-1,,,,
673,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q27138469,literal,Stemona aphylla,literal,OHZINUTYNDAXCG-UHFFFAOYSA-N,literal,CC1=C(C(=C(C(=C1OC)C)OC)C)C2=CC3=C(O2)C=CC=C3O,en,literal,Stemofuran O,literal,10.1021/NP100668S,literal,821981-1,,,,
674,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q4566032,literal,Stemona japonica,literal,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C(=O)O,en,literal,p-anisic acid,literal,10.1002/HLCA.200790036,literal,742806-1,literal,100-09-4,literal,CHEMBL21932
675,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q82913388,literal,Stemona japonica,literal,ROIHYOJMCBKEER-KRJCKNDRSA-N,literal,O=C1OC2C(CC)C3CCCCN4CCC(C43)C2C1C,en,literal,Stenine,literal,10.1002/PCA.2370,literal,742806-1,literal,16625-37-9,,
676,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona tuberosa,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1248/CPB.15.768,literal,742815-1,literal,22139-77-1,literal,CHEMBL101506
677,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona tuberosa,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1021/NP070651+,literal,742815-1,literal,22139-77-1,literal,CHEMBL101506
678,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona tuberosa,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1055/S-2003-45100,literal,742815-1,literal,22139-77-1,literal,CHEMBL101506
679,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona tuberosa,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1021/NP0504154,literal,742815-1,literal,22139-77-1,literal,CHEMBL101506
680,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona tuberosa,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,literal,22139-77-1,literal,CHEMBL101506
681,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1021/NP0105073,literal,742815-1,literal,439900-95-5,,
682,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1248/CPB.15.768,literal,742815-1,literal,439900-95-5,,
683,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1021/NP070651+,literal,742815-1,literal,439900-95-5,,
684,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1055/S-2003-45100,literal,742815-1,literal,439900-95-5,,
685,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1021/NP0504154,literal,742815-1,literal,439900-95-5,,
686,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,742815-1,literal,439900-95-5,,
687,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona tuberosa,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,literal,439900-95-5,,
688,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q7706612,literal,Stemona japonica,literal,WVTKBKWTSCPRNU-KYJUHHDHSA-N,literal,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,en,literal,tetrandrine,literal,10.1002/BMC.1474,literal,742806-1,literal,518-34-3,literal,CHEMBL176045
689,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q63390510,literal,Stemona tuberosa,literal,PFYHYHZGDNWFIF-JGWLITMVSA-N,literal,C(C1C(C(C(N1)CO)O)O)O,en,literal,"2,5-dideoxy-2,5-imino-D-glucitol",literal,10.1021/NP0504154,literal,742815-1,,,,
690,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q63390510,literal,Stemona tuberosa,literal,PFYHYHZGDNWFIF-JGWLITMVSA-N,literal,C(C1C(C(C(N1)CO)O)O)O,en,literal,"2,5-dideoxy-2,5-imino-D-glucitol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
691,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1248/CPB.15.768,literal,742815-1,literal,162411-67-8,,
692,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1021/NP070651+,literal,742815-1,literal,162411-67-8,,
693,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1055/S-2003-45100,literal,742815-1,literal,162411-67-8,,
694,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1021/NP0504154,literal,742815-1,literal,162411-67-8,,
695,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1016/0031-9422(94)00655-D,literal,742815-1,literal,162411-67-8,,
696,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona tuberosa,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,literal,162411-67-8,,
697,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona pierrei,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1021/NP0105073,literal,821994-1,literal,439900-95-5,,
698,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q82124139,literal,Stemona pierrei,literal,RSTDNUBRTQLVBF-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1)O)CCC2=C(C(=CC=C2)O)OC,en,literal,3-[2-(3-Hydroxy-5-methoxyphenyl)ethyl]-2-methoxyphenol,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,literal,439900-95-5,,
699,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q7196412,literal,Stemona pierrei,literal,YCVPRTHEGLPYPB-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,en,literal,pinosylvin,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,literal,22139-77-1,literal,CHEMBL101506
700,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q69756918,literal,Stemona japonica,literal,LGJMUZUPVCAVPU-UHFFFAOYSA-N,literal,CC(C)C(CC)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,en,literal,"3-beta, 5-alpha-stigmastan-3-ol",literal,10.1002/HLCA.200790036,literal,742806-1,,,,
701,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona pierrei,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1021/NP0105073,literal,821994-1,literal,162411-67-8,,
702,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q72508945,literal,Stemona pierrei,literal,ZGLHZPWZOCCDAY-UHFFFAOYSA-N,literal,CC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O,en,literal,Stilbostemin B,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,literal,162411-67-8,,
703,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q81978906,literal,Stemona japonica,literal,WGVKWNUPNGFDFJ-UHFFFAOYSA-N,literal,OC=1C=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C,en,literal,"2,5,8-Trimethyl-2-(4,8,12-trimethyltridecyl)-6-chromanol",literal,10.1002/HLCA.200790036,literal,742806-1,literal,48223-98-9,,
704,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q82943513,literal,Stemona japonica,literal,YRGLLFADJRHUKM-UHFFFAOYSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4CCCC342)C)C(OC)=C1C,en,literal,Isostemonamine,literal,10.1016/S0031-9422(00)89559-X,literal,742806-1,literal,41758-66-1,,
705,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q82979238,literal,Stemona japonica,literal,UINUUSQOLRQGNF-UHFFFAOYSA-N,literal,O=C1OC2(OC3CCCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,Stemonine,literal,10.1016/S0031-9422(00)89559-X,literal,742806-1,literal,69772-72-1,,
706,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q82979238,literal,Stemona japonica,literal,UINUUSQOLRQGNF-UHFFFAOYSA-N,literal,O=C1OC2(OC3CCCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,Stemonine,literal,10.1002/PCA.2370,literal,742806-1,literal,69772-72-1,,
707,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q82979238,literal,Stemona pierrei,literal,UINUUSQOLRQGNF-UHFFFAOYSA-N,literal,O=C1OC2(OC3CCCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,Stemonine,literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,literal,69772-72-1,,
708,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q104399535,literal,Stemona japonica,literal,SKYPPFSYUDCEQR-VSWGTLQQSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,Isomaistemonine,literal,10.1021/NP070427K,literal,742806-1,,,,
709,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q104399535,literal,Stemona japonica,literal,SKYPPFSYUDCEQR-VSWGTLQQSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,Isomaistemonine,literal,10.1021/NP070099O,literal,742806-1,,,,
710,uri,http://www.wikidata.org/entity/Q2697368,uri,http://www.wikidata.org/entity/Q104937139,literal,Stemona,literal,BJKGSCJIXRPNQW-HKIOGTNKSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6C(OC7OC(CO)C(O)C(O)C7O)CC3C65C=CCC)C4C2C,en,literal,"(5Z)-5-[(1S,4S,5S,6R,8S,9R,11R,13R)-9-[(E)-but-1-enyl]-4-methyl-11-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,34089-1,,,,
711,uri,http://www.wikidata.org/entity/Q2697368,uri,http://www.wikidata.org/entity/Q104937139,literal,Stemona,literal,BJKGSCJIXRPNQW-HKIOGTNKSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6C(OC7OC(CO)C(O)C(O)C7O)CC3C65C=CCC)C4C2C,en,literal,"(5Z)-5-[(1S,4S,5S,6R,8S,9R,11R,13R)-9-[(E)-but-1-enyl]-4-methyl-11-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP050361Y,literal,34089-1,,,,
712,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105255143,literal,Stemona sessilifolia,literal,SKYPPFSYUDCEQR-UHFFFAOYSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,"(3S,11R,11aR)-3'-Methoxy-4',9-dimethyl-3beta-[[(2S,4S)-4-methyl-5-oxotetrahydrofuran]-2-yl]-2,3,5,6,7,8-hexahydrospiro[1H-cyclopenta[b]pyrrolo[1,2-a]azepine-11(10H),2'(5'H)-furan]-5',10-dione",literal,10.1016/S0031-9422(00)89559-X,literal,742814-1,,,,
713,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q104962511,literal,Stemona japonica,literal,CKLSVRXBFWXLDE-BTLSHMGJSA-N,literal,O=C1OC(C(OC)=C1CO)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"5-[(1R,4R,5S,6R,8R,9R,13S)-9-butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-3-(hydroxymethyl)-4-methoxyfuran-2-one",literal,10.1021/NP070427K,literal,742806-1,,,,
714,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105242235,literal,Stemona sessilifolia,literal,ROIHYOJMCBKEER-JUSDVALNSA-N,literal,O=C1OC2C(CC)C3CCCCN4CCC(C43)C2C1C,en,literal,Sessilifoline B,literal,10.1002/HLCA.200790037,literal,742814-1,,,,
715,uri,http://www.wikidata.org/entity/Q2697368,uri,http://www.wikidata.org/entity/Q105135939,literal,Stemona,literal,JVTGLCOWKRWBGL-JTDTVWGESA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65C=CC(O)C)C4C2C,en,literal,"(5Z)-5-[(1R,4S,5S,6S,8S,9R,13R)-9-[(E,3R)-3-hydroxybut-1-enyl]-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,34089-1,,,,
716,uri,http://www.wikidata.org/entity/Q2697368,uri,http://www.wikidata.org/entity/Q105135939,literal,Stemona,literal,JVTGLCOWKRWBGL-JTDTVWGESA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65C=CC(O)C)C4C2C,en,literal,"(5Z)-5-[(1R,4S,5S,6S,8S,9R,13R)-9-[(E,3R)-3-hydroxybut-1-enyl]-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP050361Y,literal,34089-1,,,,
717,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105184300,literal,Stemona sessilifolia,literal,NRAYVMDGNDSGJU-HLGPLMICSA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemonol,literal,10.1016/S0040-4020(03)01235-3,literal,742814-1,,,,
718,uri,http://www.wikidata.org/entity/Q10880948,uri,http://www.wikidata.org/entity/Q104959110,literal,Stemona mairei,literal,CHQGOWAOLJKTQX-MGAVNMJGSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1S,2S,3R,6S,7R,10R)-2-ethyl-6-methyl-10-[(2R,4R)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1055/S-2006-957064,literal,821989-1,,,,
719,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105023983,literal,Stemona sessilifolia,literal,GYOGHROCTSEKDY-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,en,literal,Tuberstemonine,literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,742814-1,literal,20460-41-7,,
720,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105023983,literal,Stemona sessilifolia,literal,GYOGHROCTSEKDY-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,en,literal,Tuberstemonine,literal,10.1021/NP050539G,literal,742814-1,literal,20460-41-7,,
721,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105023983,literal,Stemona sessilifolia,literal,GYOGHROCTSEKDY-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,en,literal,Tuberstemonine,literal,10.1021/NP2004374,literal,742814-1,literal,20460-41-7,,
722,uri,http://www.wikidata.org/entity/Q10880948,uri,http://www.wikidata.org/entity/Q105255143,literal,Stemona mairei,literal,SKYPPFSYUDCEQR-UHFFFAOYSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,"(3S,11R,11aR)-3'-Methoxy-4',9-dimethyl-3beta-[[(2S,4S)-4-methyl-5-oxotetrahydrofuran]-2-yl]-2,3,5,6,7,8-hexahydrospiro[1H-cyclopenta[b]pyrrolo[1,2-a]azepine-11(10H),2'(5'H)-furan]-5',10-dione",literal,10.1016/S0031-9422(00)89559-X,literal,821989-1,,,,
723,uri,http://www.wikidata.org/entity/Q10880948,uri,http://www.wikidata.org/entity/Q105023975,literal,Stemona mairei,literal,GYOGHROCTSEKDY-NJTSMYRWSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,en,literal,"(1S,3S,9R,10R,11R,14S,15R,16R)-10-ethyl-14-methyl-3-[(2S,4R)-4-methyl-5-oxooxolan-2-yl]-12-oxa-4-azatetracyclo[7.6.1.04,16.011,15]hexadecan-13-one",literal,10.1055/S-2006-957064,literal,821989-1,,,,
724,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105004325,literal,Stemona japonica,literal,FXVHTRMDTUSKQV-GZOOZXGESA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3CCCN4C=CC=C4C3C2C,en,literal,"(5Z)-4-methoxy-3-methyl-5-[(2R,3S,6R)-3-methyl-5-oxa-10-azatricyclo[8.3.0.02,6]trideca-1(13),11-dien-4-ylidene]furan-2-one",literal,10.1016/S0031-9422(00)89559-X,literal,742806-1,,,,
725,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q104989048,literal,Stemona japonica,literal,DTVYAHOULQCSMS-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"5-(9-Butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene)-4-methoxy-3-methylfuran-2-one",literal,10.1080/00021369.1978.10862996,literal,742806-1,,,,
726,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q104977684,literal,Stemona sessilifolia,literal,DEZJIQJDWUSGRK-JEXVHGJISA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(O)(C2)C4C(C(=O)OC4C(C(=O)CCCC3)CC)C,en,literal,Sessilifoliamide F,literal,10.1016/J.TET.2006.11.020,literal,742814-1,,,,
727,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105178764,literal,Stemona sessilifolia,literal,NFYZOOYSCQVNBR-KJAWFAQXSA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)CC1C,en,literal,"(8S)-9beta-Ethyl-4'alpha-methyl-1,2,4,5,6,6aalpha,8,9,9abeta,9bbeta-decahydro-3H-7-oxa-3a-aza-spiro[7H-cyclopenta[e]azulene-8,2'(3'H)-furan]-3,5'(4'H)-dione",literal,10.1002/HLCA.200790037,literal,742814-1,,,,
728,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q105178764,literal,Stemona sessilifolia,literal,NFYZOOYSCQVNBR-KJAWFAQXSA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)CC1C,en,literal,"(8S)-9beta-Ethyl-4'alpha-methyl-1,2,4,5,6,6aalpha,8,9,9abeta,9bbeta-decahydro-3H-7-oxa-3a-aza-spiro[7H-cyclopenta[e]azulene-8,2'(3'H)-furan]-3,5'(4'H)-dione",literal,10.1016/S0040-4020(03)01235-3,literal,742814-1,,,,
729,uri,http://www.wikidata.org/entity/Q3498186,uri,http://www.wikidata.org/entity/Q104916953,literal,Stemona sessilifolia,literal,AQNPGXKKPJKNFG-PXEDUFHISA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C(O)C5C(C(=O)OC45C2)C,en,literal,Oxotuberostemonine,literal,10.1139/V62-073,literal,742814-1,,,,
730,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q103796278,literal,Stemona japonica,literal,OYRUSEHZRBXHJH-SXKCXTSXSA-N,literal,O=C1OC(C(OC)=C1C)=C(O)C(C)C2C(O)CCCN3C(CCC32)C4OC(=O)C(C)C4,en,literal,protostemodiol,literal,10.1021/NP070427K,literal,742806-1,,,,
