,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
203,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104990303,literal,Upuna borneensis,literal,DVRLJFWTPJSLED-MLBKECAWSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C5OC(C6=CC=C(O)C=C6)C(C5=C4)C=7C=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C87)C(C=%11C=C(O)C=C(O)C%11)C32,literal,321540-1,literal,Q104990303,literal,10.1248/CPB.53.219,,,,,
204,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105119899,literal,Hopea utilis,literal,ISYJYFWUXHMCFY-PTWGIPGOSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(O)C2C3OC(CO)C(O)C(O)C3O,literal,321019-1,literal,"2-beta-D-Glucopyranosyl-trans-stilbene-3,4',5-triol",literal,10.1248/CPB.49.785,en,,,,
205,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104945319,literal,Vatica pauciflora,literal,BSNDXZQSVIPQKG-FSWJRTEZSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C8=CC(OC9OC(CO)C(O)C(O)C9O)=CC(O)=C8C(C%10=CC=C(O)C=C%10)C47,literal,321694-1,literal,"(2R,3R,10S,11S,18S,19S)-3,11,19-tris(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-20-oxahexacyclo[16.6.1.02,10.04,9.012,17.021,25]pentacosa-1(25),4(9),5,7,12(17),13,15,21,23-nonaene-5,13,15,23-tetrol",literal,10.1016/S0040-4020(03)00730-0,en,,,,
206,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105006374,literal,Vateria indica,literal,GCOPXRXOORFRHV-KCWPFWIISA-N,literal,OC=1C=CC(=CC1)C=2OC=3C=C(O)C=C4C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321552-1,literal,Malibatol,literal,10.1248/CPB.58.1369,en,,,,
207,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q105113772,literal,Vatica cinerea,literal,IIUXRYBFJIQPEV-UHFFFAOYSA-N,literal,O=C(O)C(C)CCCC(C)C1CCC2(C)C3CCC4C(C(=O)CCC54CC35CCC12C)(C)C,literal,321612-1,literal,"2-Methyl-6-(7,7,12,16-tetramethyl-6-oxo-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl)heptanoic acid",literal,10.1021/NP020379Y,en,,,,
208,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105026841,literal,Shorea hemsleyana,literal,HEIKOEZNFLUAEJ-OAPWRRNMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C(C7=CC=C(O)C=C7)C8=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11)C9=C8C6C4C%12=CC=C(O)C=C%12,literal,321303-1,literal,(-)-Ampelopsin H,literal,10.3987/COM-01-9166,en,,,,
209,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q104938549,literal,Shorea hemsleyana,literal,BMSYJDJSHHZEPU-HGCUSWPMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C8=CC(O)=C(C(O)=C8C(C9=CC=C(O)C=C9)C47)C%10OC(CO)C(O)C(O)C%10O,literal,321303-1,literal,Hemsleyanoside D,literal,10.1248/CPB.48.1959,en,,,,
210,uri,http://www.wikidata.org/entity/Q5485945,uri,http://www.wikidata.org/entity/Q105003474,literal,Hopea reticulata,literal,FWPQMKZSFDFHKZ-CVVULUIWSA-N,literal,OC1=CC=C(C=C1)C2C3=CC(O)=CC=C3C4C=5C(O)=CC(O)=CC5C2C6=C(O)C=C(O)C7=C6C4C(C8=CC=C(O)C=C8)C7C=9C=C(O)C=C(O)C9,literal,320985-1,literal,"(1S,2R,3R,4R,10R,11R)-4-(3,5-dihydroxyphenyl)-3,11-bis(4-hydroxyphenyl)hexacyclo[8.7.6.12,5.012,17.018,23.09,24]tetracosa-5(24),6,8,12(17),13,15,18(23),19,21-nonaene-6,8,14,19,21-pentol",literal,10.1021/NP060242Y,en,,,,
211,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q104944744,literal,Vatica rassak,literal,BREASIWVQKRBKT-CRNPMPHOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C9=CC(O)=C(C(O)=C9)C(C%10=CC=C(O)C=C%10)C%11C=%12C=C(O)C=C(O)C%12C(C%13=CC=C(O)C=C%13)C%14C=%15C(=C(O)C=C(O)C%15%11)C(C=%16C=C(O)C=C(O)C%16)C%14C%17=CC=C(O)C=C%17,literal,321701-1,literal,Q104944744,literal,10.1016/S0040-4020(01)00697-4,,,,,
212,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q104986776,literal,Dipterocarpus grandiflorus,literal,DPXIUIZIRAPRIE-DLVBLBMDSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C(OC(C6=CC=C(O)C=C6)C5C=7C=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C87)C%11=CC=C(O)C=C%11,literal,320683-1,literal,"2beta-(4-Hydroxyphenyl)-3alpha-(3,5-dihydroxyphenyl)-4beta-[2beta,5alpha-bis(4-hydroxyphenyl)-4beta-[2alpha-(4-hydroxyphenyl)-3beta-(3,5-dihydroxyphenyl)-6-hydroxy-2,3-dihydrobenzofuran-4-yl]tetrahydrofuran-3beta-yl]-2,3-dihydrobenzofuran-6-ol",literal,10.1002/HLCA.200490046,en,,,,
213,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104956639,literal,Upuna borneensis,literal,CFIZKFURDLBNON-ZMYJFDIBSA-N,literal,O=C(OC)CC(C1=CC=C(O)C=C1)C=2C(O)=C3C4=C5C2OC(C6=CC=C(O)C=C6)C5C=7C=C(O)C=C(O)C7C(C8=CC=C(O)C=C8)C4C(C9=CC=C(O)C=C9)C3C=%10C=C(O)C=C%11OC(C%12=CC=C(O)C=C%12)C(C=%13C=C(O)C=C(O)C%13)C%11%10,literal,321540-1,literal,Q104956639,literal,10.1248/CPB.55.1535,,,,,
214,uri,http://www.wikidata.org/entity/Q5456208,uri,http://www.wikidata.org/entity/Q105030519,literal,Hopea exalata,literal,HMIFNEKPRFKIQX-UHFFFAOYSA-N,literal,O=C1C2=CC(O)=CC=3OC(C=4C=CC(O)=CC4)=C(C=5C=C(O)C=C(O)C5C1C6=CC=C(O)C=C6)C32,literal,320884-1,literal,"4,6,12-Trihydroxy-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-1(16),2(7),3,5,10(17),11,13-heptaen-9-one",literal,10.1021/NP060242Y,en,,,,
215,uri,http://www.wikidata.org/entity/Q5309752,uri,http://www.wikidata.org/entity/Q104924318,literal,Dryobalanops oblongifolia,literal,BDJSWDYSJPVUJA-FDVQRKOZSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC=4C=C(O)C=C(O)C4)C=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65,literal,320816-1,literal,"5-[(E)-2-[(2R,3R)-3-[(2S,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]benzene-1,3-diol",literal,10.1016/S0031-9422(03)00274-7,en,,,,
216,uri,http://www.wikidata.org/entity/Q1595821,uri,http://www.wikidata.org/entity/Q104999946,literal,Hopea parviflora,literal,FQWLMRXWKZGLFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C(O)C5)C32,literal,320970-1,literal,epsilon-viniferin,literal,10.1248/CPB.49.785,en,,,,
217,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q105113773,literal,Vatica cinerea,literal,IIUXRYBFJIQPEV-UMMBGTLMSA-N,literal,O=C(O)C(C)CCCC(C)C1CCC2(C)C3CCC4C(C(=O)CCC54CC35CCC12C)(C)C,literal,321612-1,literal,"(2R,6R)-2-methyl-6-[(1S,3R,8R,11S,12S,15R,16R)-7,7,12,16-tetramethyl-6-oxo-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]heptanoic acid",literal,10.1021/NP020379Y,en,,,,
218,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q104938551,literal,Shorea hemsleyana,literal,BMSYJDJSHHZEPU-OSUCIUQPSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C8=CC(O)=C(C(O)=C8C(C9=CC=C(O)C=C9)C47)C%10OC(CO)C(O)C(O)C%10O,literal,321303-1,literal,"(2R,3S,10S,11R,18R,19R)-3,11,19-tris(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-20-oxahexacyclo[16.6.1.02,10.04,9.012,17.021,25]pentacosa-1(25),4,6,8,12(17),13,15,21,23-nonaene-5,7,13,15,23-pentol",literal,10.1248/CPB.48.1001,en,,,,
219,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q104938551,literal,Shorea hemsleyana,literal,BMSYJDJSHHZEPU-OSUCIUQPSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C8=CC(O)=C(C(O)=C8C(C9=CC=C(O)C=C9)C47)C%10OC(CO)C(O)C(O)C%10O,literal,321303-1,literal,"(2R,3S,10S,11R,18R,19R)-3,11,19-tris(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-20-oxahexacyclo[16.6.1.02,10.04,9.012,17.021,25]pentacosa-1(25),4,6,8,12(17),13,15,21,23-nonaene-5,7,13,15,23-pentol",literal,10.1248/CPB.48.1959,en,,,,
220,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105035253,literal,Shorea hemsleyana,literal,HYDHYXXMXHPISD-OFVNKYRQSA-N,literal,OC1=CC=C(C=C1)C=C2C3=CC(O)=C(C(O)=C3C(C4=CC(O)=C(C(O)=C4)C5OC(CO)C(O)C(O)C5O)C2C6=CC=C(O)C=C6)C7OC(CO)C(O)C(O)C7O,literal,321303-1,literal,"(E)-1-(4-Hydroxybenzylidene)-2alpha-(4-hydroxyphenyl)-3beta-(3,5-dihydroxy-4-beta-D-glucopyranosylphenyl)-5-beta-D-glucopyranosylindan-4,6-diol",literal,10.1248/CPB.48.1001,en,,,,
221,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105035253,literal,Shorea hemsleyana,literal,HYDHYXXMXHPISD-OFVNKYRQSA-N,literal,OC1=CC=C(C=C1)C=C2C3=CC(O)=C(C(O)=C3C(C4=CC(O)=C(C(O)=C4)C5OC(CO)C(O)C(O)C5O)C2C6=CC=C(O)C=C6)C7OC(CO)C(O)C(O)C7O,literal,321303-1,literal,"(E)-1-(4-Hydroxybenzylidene)-2alpha-(4-hydroxyphenyl)-3beta-(3,5-dihydroxy-4-beta-D-glucopyranosylphenyl)-5-beta-D-glucopyranosylindan-4,6-diol",literal,10.1248/CPB.48.1959,en,,,,
222,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105033282,literal,Vatica rassak,literal,HSTZMXCBWJGKHG-UABZBGRASA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C2,literal,321701-1,literal,Glycosylated resveratrol,literal,10.1016/S0031-9422(00)00026-1,en,,,,
223,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105006374,literal,Hopea utilis,literal,GCOPXRXOORFRHV-KCWPFWIISA-N,literal,OC=1C=CC(=CC1)C=2OC=3C=C(O)C=C4C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321019-1,literal,Malibatol,literal,10.1248/CPB.49.785,en,,,,
224,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105033280,literal,Upuna borneensis,literal,HSTZMXCBWJGKHG-JTHNCSCQSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C2,literal,321540-1,literal,"(2S,3R,4S,5R,6R)-2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/J.PHYTOCHEM.2004.06.013,en,,,,
225,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104980843,literal,Upuna borneensis,literal,DHTHKPNODOWMKF-YBNQVUPSSA-N,literal,O=CC1=CC=C2OC(C3=CC=C(O)C=C3)C(C2=C1)C=4C=C(O)C=C5OC(C6=CC=C(O)C=C6)C(C=7C=C(O)C=C(O)C7)C54,literal,321540-1,literal,Upunaphenol E,literal,10.1248/CPB.53.219,en,,,,
226,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105111080,literal,Upuna borneensis,literal,ICMNHOKGFIREHY-PPOOEBMNSA-N,literal,O=C(OC1C(O)C(O)C(OC1C=2C(O)=CC(O)=C(C(=O)C)C2O)CO)C3=CC=C(O)C=C3,literal,321540-1,literal,"[(2S,3R,4S,5S,6R)-2-(3-acetyl-2,4,6-trihydroxyphenyl)-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 4-hydroxybenzoate",literal,10.1016/J.PHYTOCHEM.2004.06.013,en,,,,
227,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105030518,literal,Hopea utilis,literal,HMIFNEKPRFKIQX-QHCPKHFHSA-N,literal,O=C1C2=CC(O)=CC=3OC(C=4C=CC(O)=CC4)=C(C=5C=C(O)C=C(O)C5C1C6=CC=C(O)C=C6)C32,literal,321019-1,literal,Hopeafuran,literal,10.1248/CPB.49.785,en,literal,143228-43-7,,
228,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q105003476,literal,Vatica pauciflora,literal,FWPQMKZSFDFHKZ-NDCCRSDUSA-N,literal,OC1=CC=C(C=C1)C2C3=CC(O)=CC=C3C4C=5C(O)=CC(O)=CC5C2C6=C(O)C=C(O)C7=C6C4C(C8=CC=C(O)C=C8)C7C=9C=C(O)C=C(O)C9,literal,321694-1,literal,vaticanol G,literal,10.1016/S0040-4020(03)00730-0,en,,,,
229,uri,http://www.wikidata.org/entity/Q5309752,uri,http://www.wikidata.org/entity/Q104924316,literal,Dryobalanops oblongifolia,literal,BDJSWDYSJPVUJA-BVWOBIOUSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC=4C=C(O)C=C(O)C4)C=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65,literal,320816-1,literal,"5-[(Z)-2-[(2S,3S)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]benzene-1,3-diol",literal,10.1016/S0031-9422(03)00274-7,en,,,,
230,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105003435,literal,Upuna borneensis,literal,FWNQHARNXFOCMU-YVYUXZJTSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C5=CC=C(O)C(O)=C5)C32,literal,321540-1,literal,"4-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,2-diol",literal,10.1248/CPB.53.219,en,,,,
231,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q104986778,literal,Dipterocarpus grandiflorus,literal,DPXIUIZIRAPRIE-GZMZIIIJSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C(OC(C6=CC=C(O)C=C6)C5C=7C=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C87)C%11=CC=C(O)C=C%11,literal,320683-1,literal,(+)-Viniferol E,literal,10.1002/HLCA.200490046,en,,,,
232,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105021552,literal,Upuna borneensis,literal,GVRANLUZOJSBTA-ZDOZYXMHSA-N,literal,O=C1C=C(O)C=2C(=C1)C3=C(OC=4C=C(O)C=C(C43)C(C2C=5C=CC(O)=CC5)C6C=7C=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10C6C%11=CC=C(O)C=C%11)C87)C=%12C=CC(O)=CC%12,literal,321540-1,literal,Upunaphenol B,literal,10.1248/CPB.53.219,en,,,,
233,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105006376,literal,Hopea utilis,literal,GCOPXRXOORFRHV-YIXXDRMTSA-N,literal,OC=1C=CC(=CC1)C=2OC=3C=C(O)C=C4C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321019-1,literal,"1,7alpha-Bis(4-hydroxyphenyl)-6,7-dihydro-2-oxa-2H-dibenz[cd,h]azulene-4,6beta,8,10-tetrol",literal,10.1248/CPB.49.785,en,,,,
234,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104938918,literal,Upuna borneensis,literal,BNNPRDVVCDSGFB-ODXJXHFHSA-N,literal,O=C(OC1C(OC2=CC(O)=CC(C=CC3=CC=C(O)C=C3)=C2)OC(CO)C(O)C1O)C4=CC=C(O)C=C4,literal,321540-1,literal,"[(2S,3R,4S,5S,6R)-4,5-dihydroxy-2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxan-3-yl] 4-hydroxybenzoate",literal,10.1016/J.PHYTOCHEM.2004.06.013,en,,,,
235,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104945940,literal,Vateria indica,literal,BTXRPYKYGGDIBW-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C(C=9C=C(O)C=C(O)C9)C7=C6C(C(C%10=CC=C(O)C=C%10)C%11=C(O)C=C%12C%13=C%11OC(C%14=CC=C(O)C=C%14)C%13C=%15C=C(O)C=C(O)C%15C(C%16=CC=C(O)C=C%16)C%12C%17C=%18C=C(O)C=C%19OC(C%20=CC=C(O)C=C%20)C(C=%21C=C(O)C=C(O)C%21C%17C%22=CC=C(O)C=C%22)C%19%18)C5C%23=CC=C(O)C=C%23,literal,321552-1,literal,CID 75310406,literal,10.1016/S0040-4020(03)00024-3,en,,,,
236,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104945940,literal,Vateria indica,literal,BTXRPYKYGGDIBW-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C(C=9C=C(O)C=C(O)C9)C7=C6C(C(C%10=CC=C(O)C=C%10)C%11=C(O)C=C%12C%13=C%11OC(C%14=CC=C(O)C=C%14)C%13C=%15C=C(O)C=C(O)C%15C(C%16=CC=C(O)C=C%16)C%12C%17C=%18C=C(O)C=C%19OC(C%20=CC=C(O)C=C%20)C(C=%21C=C(O)C=C(O)C%21C%17C%22=CC=C(O)C=C%22)C%19%18)C5C%23=CC=C(O)C=C%23,literal,321552-1,literal,CID 75310406,literal,10.1016/S0040-4039(01)01137-6,en,,,,
237,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104988163,literal,Vatica pauciflora,literal,DTAYOOZOCCYGJM-WUASOEEMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C8=C7C(C4C%11=CC=C(O)C=C%11)C6C%12=CC=C(O)C=C%12,literal,321694-1,literal,"(1R,4R,5R,11S,12S,15R,16R,22S)-4,15-bis(3,5-dihydroxyphenyl)-5,11,16,22-tetrakis(4-hydroxyphenyl)-6,17-dioxahexacyclo[10.9.1.02,10.03,7.013,21.014,18]docosa-2(10),3(7),8,13(21),14(18),19-hexaene-9,20-diol",literal,10.1016/S0040-4020(03)00730-0,en,,,,
238,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105006375,literal,Hopea utilis,literal,GCOPXRXOORFRHV-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1)C=2OC=3C=C(O)C=C4C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321019-1,literal,"8,16-Bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-1(16),2(7),3,5,10(17),11,13-heptaene-4,6,9,12-tetrol",literal,10.1021/NP970519H,en,,,,
239,uri,http://www.wikidata.org/entity/Q5485945,uri,http://www.wikidata.org/entity/Q105119899,literal,Hopea reticulata,literal,ISYJYFWUXHMCFY-PTWGIPGOSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(O)C2C3OC(CO)C(O)C(O)C3O,literal,320985-1,literal,"2-beta-D-Glucopyranosyl-trans-stilbene-3,4',5-triol",literal,10.1021/NP060242Y,en,,,,
240,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104987117,literal,Vateria indica,literal,DQRZXILSJKXVQV-ZTCOFPSZSA-N,literal,O=C1C=C2OC(C3=CC=C(O)C=C3)C4C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C(C(C1=O)=C24)C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321552-1,literal,Nepalensinol G,literal,10.1248/CPB.58.1369,en,,,,
241,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105026842,literal,Vateria indica,literal,HEIKOEZNFLUAEJ-QKRBMAQMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C(C7=CC=C(O)C=C7)C8=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11)C9=C8C6C4C%12=CC=C(O)C=C%12,literal,321552-1,literal,"(1S,4S,5S,11S,12S,15S,16S,22S)-4,15-bis(3,5-dihydroxyphenyl)-5,11,16,22-tetrakis(4-hydroxyphenyl)-6,17-dioxahexacyclo[10.10.0.02,10.03,7.013,21.014,18]docosa-2(10),3(7),8,13(21),14(18),19-hexaene-9,20-diol",literal,10.1016/S0040-4020(03)00024-3,en,,,,
242,uri,http://www.wikidata.org/entity/Q5309752,uri,http://www.wikidata.org/entity/Q104924317,literal,Dryobalanops oblongifolia,literal,BDJSWDYSJPVUJA-DVYDPXLZSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC=4C=C(O)C=C(O)C4)C=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65,literal,320816-1,literal,trans-diptoindonesin B,literal,10.1016/S0031-9422(03)00274-7,en,literal,610757-17-0,,
243,uri,http://www.wikidata.org/entity/Q5309752,uri,http://www.wikidata.org/entity/Q104924317,literal,Dryobalanops oblongifolia,literal,BDJSWDYSJPVUJA-DVYDPXLZSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC=4C=C(O)C=C(O)C4)C=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65,literal,320816-1,literal,trans-diptoindonesin B,literal,10.1002/CHIN.200349209,en,literal,610757-17-0,,
244,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105036269,literal,Vatica rassak,literal,IASMCVJKSVRCAS-SOIWYEJRSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C7=CC(O)=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C8=C7C(C4C%11=CC=C(O)C=C%11)C6C%12=CC=C(O)C=C%12,literal,321701-1,literal,"(1S,4S,5R,11R,12S,15R,16S,22R)-4,15-bis(3,5-dihydroxyphenyl)-5,11,16,22-tetrakis(4-hydroxyphenyl)-6,17-dioxahexacyclo[10.9.1.02,10.03,7.013,21.014,18]docosa-2(10),3(7),8,13,18,20-hexaene-9,19-diol",literal,10.1016/S0031-9422(00)00026-1,en,,,,
245,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q104988158,literal,Dipterocarpus grandiflorus,literal,DTAYOOZOCCYGJM-FDVZWBKRSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C8=C7C(C4C%11=CC=C(O)C=C%11)C6C%12=CC=C(O)C=C%12,literal,320683-1,literal,"(1R,4R,5R,11R,12S,15R,16R,22S)-4,15-bis(3,5-dihydroxyphenyl)-5,11,16,22-tetrakis(4-hydroxyphenyl)-6,17-dioxahexacyclo[10.9.1.02,10.03,7.013,21.014,18]docosa-2(10),3(7),8,13(21),14(18),19-hexaene-9,20-diol",literal,10.1002/HLCA.200490046,en,,,,
