,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
1251,uri,http://www.wikidata.org/entity/Q124969,uri,http://www.wikidata.org/entity/Q105112645,literal,Corylus avellana,literal,IGHVUFYLAJSILE-QHKWOANTSA-N,literal,COc1cc(C=CC(=O)NCCCCNCCCNC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,en,literal,"N,N'-(4-Azaoctane-1,8-diyl)bis(3-methoxy-4-hydroxybenzeneacrylamide)",literal,10.1016/S0031-9422(00)85496-5,,,,,literal,295446-1
1252,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105121339,literal,Alnus japonica,literal,IVWHYNKOPOPMJS-UHFFFAOYSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(O)C3C(CCC32C)C(O)(C)CC=CC(O)(C)C,en,literal,"3-[3-(2,6-Dihydroxy-6-methylhept-4-en-2-yl)-4-hydroxy-6,9a,9b-trimethyl-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/0031-9422(88)80688-5,,,,,literal,294936-1
1253,uri,http://www.wikidata.org/entity/Q4734065,uri,http://www.wikidata.org/entity/Q105122820,literal,Alnus sieboldiana,literal,IYMHVUYNBVWXKH-HUMDKZJCSA-N,literal,O=C1OCC2OC(O)C3OC(=O)C4=CC(O)=C(O)C(O)=C4C5=C(O)C(O)=C(O)C=C5C(=O)OC3C2OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C=C17,en,literal,alpha-Pedunculagin,literal,10.1016/0031-9422(89)80302-4,,,,,literal,294993-1
1254,uri,http://www.wikidata.org/entity/Q124969,uri,http://www.wikidata.org/entity/Q105034391,literal,Corylus avellana,literal,HVQRFFWEQMSKPG-HWKANZROSA-N,literal,O=C1CCC=CC=2C=C(OC3=CC=C(C=C3)CC1)C(OC)=C(O)C2OC,en,literal,"(8E)-5-hydroxy-4,6-dimethoxy-2-oxatricyclo[13.2.2.13,7]icosa-1(17),3,5,7(20),8,15,18-heptaen-12-one",literal,10.1021/NP5004966,,,,,literal,295446-1
1255,uri,http://www.wikidata.org/entity/Q1818806,uri,http://www.wikidata.org/entity/Q105009069,literal,Alnus rubra,literal,GIKJADRKBZHVCY-UHFFFAOYSA-N,literal,O=C(C=CCCC1=CC=C(O)C=C1)CCC2=CC=C(O)C=C2,en,literal,"1,7-bis(4-hydroxyphenyl)hept-4-en-3-one",literal,10.1055/S-2006-957372,,,,,literal,294986-1
1256,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q104969848,literal,Alnus serrulatoides,literal,CTKLHDWIGLMHSM-RWHJCLKGSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(C)(CC4)C(C)C)C,en,literal,"3-[(3S,3aR,5aS,6S,7S,9aR,9bR)-3-[(2S,5R)-2,5-dimethyl-5-propan-2-yloxolan-2-yl]-6,9a,9b-trimethyl-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/0031-9422(90)85286-O,,,,,literal,107696-1
1257,uri,http://www.wikidata.org/entity/Q4334198,uri,http://www.wikidata.org/entity/Q105009069,literal,Alnus hirsuta,literal,GIKJADRKBZHVCY-UHFFFAOYSA-N,literal,O=C(C=CCCC1=CC=C(O)C=C1)CCC2=CC=C(O)C=C2,en,literal,"1,7-bis(4-hydroxyphenyl)hept-4-en-3-one",literal,10.1248/CPB.58.238,,,,,literal,294926-1
1258,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q104976435,literal,Alnus serrulatoides,literal,DDJNYLNPKUVZPS-UQMNANQASA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(OC3OC(CO)C(O)C3OC(=O)C)C4C(CCC42C)C(O)(C)CCC(=C)C(C)C,,literal,Q104976435,literal,10.1016/0031-9422(90)85286-O,,,,,literal,107696-1
1259,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q104969847,literal,Alnus serrulatoides,literal,CTKLHDWIGLMHSM-KDJXYFAASA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(C)(CC4)C(C)C)C,en,literal,Alnuseric acid,literal,10.1016/0031-9422(90)85286-O,,,,,literal,107696-1
1260,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q104976007,literal,Alnus japonica,literal,DCXFPVCKNREVLL-POFDWFQXSA-N,literal,O=C(OC1C(OCC(O)C1O)OC(CC(=O)CCC2=CC=C(O)C(O)=C2)CCC3=CC=C(O)C(O)=C3)C(C)CC,en,literal,"[(2S,3R,4S,5R)-2-[(3S)-1,7-bis(3,4-dihydroxyphenyl)-5-oxoheptan-3-yl]oxy-4,5-dihydroxyoxan-3-yl] (2R)-2-methylbutanoate",literal,10.1248/CPB.53.1519,,,,,literal,294936-1
1261,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105138630,literal,Alnus japonica,literal,KBZKILXBWBDWAU-OTRJOQGQSA-N,literal,O=C(O)C1=CC(O)=C(O)C(O)=C1OC=2C=C3C(=O)OCC4OC(O)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C=C7C(=O)OC5C4OC(=O)C8=CC(O)=C(O)C(O)=C8C3=C(O)C2O,,literal,Q105138630,literal,10.1016/0031-9422(92)83642-C,,,,,literal,294936-1
1262,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105015705,literal,Alnus japonica,literal,GRBHNQFQFHLCHO-ZEBJMJBQSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C,en,literal,"(1S,3aS,5aR,5bS,7aR,11aS,11bR,13aS,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysen-9-one",literal,10.1016/0031-9422(72)80041-4,,,,,literal,294936-1
1263,uri,http://www.wikidata.org/entity/Q1818806,uri,http://www.wikidata.org/entity/Q105002840,literal,Alnus rubra,literal,FVWJYYTZTCVBKE-NNENYQEDSA-N,literal,OCC12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,en,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aS,11bS,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-ol",literal,10.1002/JPS.2600620129,,,,,literal,294986-1
1264,uri,http://www.wikidata.org/entity/Q4734065,uri,http://www.wikidata.org/entity/Q104968437,literal,Alnus sieboldiana,literal,CRBXXKOLQPIQBF-PTSTUKISSA-N,literal,O=C1OC=2C(O)=C(O)C=C3C(=O)OCC4OC(O)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C=C7C(=O)OC5C4OC(=O)C8=CC(O)=C(O)C(O)=C8OC=9C(O)=C(O)C=C1C9C23,,literal,Q104968437,literal,10.3987/R-1981-07-1085,,,,,literal,294993-1
1265,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105121338,literal,Alnus japonica,literal,IVWHYNKOPOPMJS-NIWGLMRLSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(O)C3C(CCC32C)C(O)(C)CC=CC(O)(C)C,en,literal,"3-[(3S,3aS,4R,5aR,6S,7S,9aR,9bR)-3-[(E,2S)-2,6-dihydroxy-6-methylhept-4-en-2-yl]-4-hydroxy-6,9a,9b-trimethyl-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/0031-9422(90)85286-O,,,,,literal,294936-1
1266,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105024654,literal,Alnus japonica,literal,GZVIQGVWSNEONZ-RTBURBONSA-N,literal,OC1=CC=C(C=C1)CCC(O)CC(O)CCC2=CC=C(O)C=C2,en,literal,"(3R,5R)-1,7-bis(4-hydroxyphenyl)heptane-3,5-diol",literal,10.1039/C39750000316,,,,,literal,294936-1
1267,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105024654,literal,Alnus japonica,literal,GZVIQGVWSNEONZ-RTBURBONSA-N,literal,OC1=CC=C(C=C1)CCC(O)CC(O)CCC2=CC=C(O)C=C2,en,literal,"(3R,5R)-1,7-bis(4-hydroxyphenyl)heptane-3,5-diol",literal,10.1016/0031-9422(81)83035-X,,,,,literal,294936-1
1268,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q104984574,literal,Alnus japonica,literal,DLQUBVGUFRPXOO-OTRJOQGQSA-N,literal,O=C(O)C1=CC(O)=C(O)C(O)=C1OC=2C=C3C(=O)OC4C(OC(O)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C=C7C(=O)OC54)COC(=O)C8=CC(O)=C(O)C(O)=C8C3=C(O)C2O,,literal,Q104984574,literal,10.1016/0031-9422(92)83642-C,,,,,literal,294936-1
1269,uri,http://www.wikidata.org/entity/Q4734065,uri,http://www.wikidata.org/entity/Q105159387,literal,Alnus sieboldiana,literal,LYJUZZNOXNVGPX-JCCHURMHSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(OC3OC(CO)C(O)C3O)C4C(CCC42C)C(O)(C)CCC(=C)C(C)C,en,literal,"3-[(3S,3aR,4R,5aR,6S,7S,9aR,9bR)-4-{[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3-[(2S)-2-hydroxy-6-methyl-5-methylideneheptan-2-yl]-6,9a,9b-trimethyl-7-(prop-1-en-2-yl)-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/S0031-9422(00)80715-3,,,,,literal,294993-1
1270,uri,http://www.wikidata.org/entity/Q4334196,uri,http://www.wikidata.org/entity/Q105159390,literal,Alnus pendula,literal,LYJUZZNOXNVGPX-QHCUMBMQSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(OC3OC(CO)C(O)C3O)C4C(CCC42C)C(O)(C)CCC(=C)C(C)C,en,literal,"3-[(3S,3aS,4R,5aR,6S,7S,9aR,9bR)-4-{[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3-[(2S)-2-hydroxy-6-methyl-5-methylideneheptan-2-yl]-6,9a,9b-trimethyl-7-(prop-1-en-2-yl)-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/0031-9422(90)85286-O,,,,,literal,294976-1
1271,uri,http://www.wikidata.org/entity/Q3926657,uri,http://www.wikidata.org/entity/Q105150087,literal,Alnus nepalensis,literal,LCZDRNJWCTYBNI-APWZRJJASA-N,literal,OC1=CC=C(C=C1)CCC2OC(C3=CC=C(O)C(O)=C3)CCC2,en,literal,"4-[(2S,6R)-6-[2-(4-hydroxyphenyl)ethyl]oxan-2-yl]benzene-1,2-diol",literal,10.1007/S10600-011-0046-7,,,,,literal,294958-1
1272,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q105144701,literal,Alnus serrulatoides,literal,KQQLSXWIDDTWRR-RABNCREUSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,alnuside A,literal,10.1039/P19840001635,,,,,literal,107696-1
1273,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q105144701,literal,Alnus serrulatoides,literal,KQQLSXWIDDTWRR-RABNCREUSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,alnuside A,literal,10.1016/0031-9422(90)85286-O,,,,,literal,107696-1
1274,uri,http://www.wikidata.org/entity/Q4334198,uri,http://www.wikidata.org/entity/Q105215550,literal,Alnus hirsuta,literal,PVPDIJGSCANSAG-UHFFFAOYSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C=C3,en,literal,Platyphylloside M,literal,10.1248/CPB.58.238,,,,,literal,294926-1
1275,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105144701,literal,Alnus japonica,literal,KQQLSXWIDDTWRR-RABNCREUSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,alnuside A,literal,10.1055/S-0029-1240595,,,,,literal,294936-1
1276,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105144701,literal,Alnus japonica,literal,KQQLSXWIDDTWRR-RABNCREUSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,alnuside A,literal,10.1248/CPB.53.1519,,,,,literal,294936-1
1277,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105144701,literal,Alnus japonica,literal,KQQLSXWIDDTWRR-RABNCREUSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,alnuside A,literal,10.1016/J.BMCL.2009.12.057,,,,,literal,294936-1
1278,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105196398,literal,Alnus japonica,literal,OPJZLUXFQFQYAI-KJABTQEJSA-N,literal,O=C1C(OC2OC(C(O)CO)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"3-[(2S,3R,4S,5S)-5-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxyoxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",literal,10.1248/CPB.53.1519,,,,,literal,294936-1
1279,uri,http://www.wikidata.org/entity/Q4334198,uri,http://www.wikidata.org/entity/Q105219790,literal,Alnus hirsuta,literal,QFUYWQPDFLHXSV-MRXNPFEDSA-N,literal,OC1=C(OC)C=2OC3=CC(=CC=C3OC)CCC(O)CCCCC1=CC2,en,literal,Rhoiptelol,literal,10.1248/BPB.30.810,,,,,literal,294926-1
1280,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105215147,literal,Betula platyphylla,literal,PULIAKAXXDVGQY-DUCLCJKQSA-N,literal,O=C(OC1C(O)C(O)C(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=CC(O)=C(O)C4)OC1C)C,en,literal,Quercetin 3-(4-O-acetyl-alpha-L-rhamnopyranoside),literal,10.1248/CPB.44.1033,,,,,literal,107857-1
1281,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105178405,literal,Alnus japonica,literal,NFDXIIWZWRCGCU-UQRHXPJDSA-N,literal,O=C(OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1CCC3C(C)(CCC(=O)OC)C(C(=C)C)CCC32C)C,en,literal,"methyl 3-[(3S,3aR,5aS,6S,7S,9aR,9bR)-3-[(2S,5S)-5-acetyloxy-2-hydroxy-6-methylhept-6-en-2-yl]-6,9a,9b-trimethyl-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoate",literal,10.1016/0031-9422(88)80688-5,,,,,literal,294936-1
1282,uri,http://www.wikidata.org/entity/Q38528395,uri,http://www.wikidata.org/entity/Q105176730,literal,Betula ermanii var. lanata,literal,NBEIUEYVYOEVCL-UHFFFAOYSA-N,literal,O=C(OC1CC2C(CCC2(C)C3(C)CCC4C(C)(C)C(O)CCC4(C)C13)C5(OC(CC5)C(O)(C)C)C)C,en,literal,"[3-hydroxy-17-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl] acetate",literal,10.1007/BF00568370,,,,,literal,77189341-1
1283,uri,http://www.wikidata.org/entity/Q38528395,uri,http://www.wikidata.org/entity/Q105176730,literal,Betula ermanii var. lanata,literal,NBEIUEYVYOEVCL-UHFFFAOYSA-N,literal,O=C(OC1CC2C(CCC2(C)C3(C)CCC4C(C)(C)C(O)CCC4(C)C13)C5(OC(CC5)C(O)(C)C)C)C,en,literal,"[3-hydroxy-17-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl] acetate",literal,10.1007/BF00564875,,,,,literal,77189341-1
1284,uri,http://www.wikidata.org/entity/Q11345025,uri,http://www.wikidata.org/entity/Q105215551,literal,Alnus firma,literal,PVPDIJGSCANSAG-YDUAIELLSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C=C3,en,literal,"(5S)-1,7-bis(4-hydroxyphenyl)-5-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-one",literal,10.1016/J.BMCL.2011.03.074,,,,,literal,294920-1
1285,uri,http://www.wikidata.org/entity/Q4734065,uri,http://www.wikidata.org/entity/Q105168000,literal,Alnus sieboldiana,literal,MMQXBTULXAEKQE-LKMHOXNWSA-N,literal,O=C1OCC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3C4=C(O)C(O)=C(O)C=C14)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C8=C7C(=O)OC5C8O,,literal,Q105168000,literal,10.1016/0031-9422(89)80302-4,,,,,literal,294993-1
1286,uri,http://www.wikidata.org/entity/Q4334198,uri,http://www.wikidata.org/entity/Q105150132,literal,Alnus hirsuta,literal,LDAXQCVBWKSHLB-UHFFFAOYSA-N,literal,O=C(CCC1=CC=C(O)C(O)=C1)CC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,Hirsutanonol 5-O-glucoside,literal,10.1248/CPB.58.238,,,,,literal,294926-1
1287,uri,http://www.wikidata.org/entity/Q124969,uri,http://www.wikidata.org/entity/Q105188943,literal,Corylus avellana,literal,OBCZFFLHSKKTIO-YJTKHTMFSA-N,literal,OC1=C(OC)C=2OC3=CC=C(C=C3)CCC(O)C=CC=CC(C2)=C1OC,en,literal,"(8Z,10E,12R)-4,6-dimethoxy-2-oxatricyclo[13.2.2.13,7]icosa-1(17),3,5,7(20),8,10,15,18-octaene-5,12-diol",literal,10.1021/NP5004966,,,,,literal,295446-1
1288,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105216557,literal,Betula platyphylla,literal,PYEPYIQOBUHNRP-UHFFFAOYSA-N,literal,O=C(O)CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"3-[[17-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid",literal,10.1055/S-2007-993745,,,,,literal,107857-1
1289,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105215550,literal,Betula platyphylla,literal,PVPDIJGSCANSAG-UHFFFAOYSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C=C3,en,literal,Platyphylloside M,literal,10.1016/J.PHYTOCHEM.2007.05.018,,,,,literal,107857-1
1290,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105168849,literal,Alnus japonica,literal,MOFDLYLEJWQRHD-HONZKESMSA-N,literal,O=C(OCC(CC1=CC=C(O)C(OC)=C1)C(COC(=O)C=CC2=CC=C(O)C(OC)=C2)CC3=CC=C(O)C(OC)=C3)C=CC4=CC=C(O)C(OC)=C4,en,literal,"[(2R,3S)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]-4-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxybutyl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",literal,10.1039/C39750000316,,,,,literal,294936-1
1291,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105168849,literal,Alnus japonica,literal,MOFDLYLEJWQRHD-HONZKESMSA-N,literal,O=C(OCC(CC1=CC=C(O)C(OC)=C1)C(COC(=O)C=CC2=CC=C(O)C(OC)=C2)CC3=CC=C(O)C(OC)=C3)C=CC4=CC=C(O)C(OC)=C4,en,literal,"[(2R,3S)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]-4-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxybutyl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",literal,10.1016/0031-9422(81)83035-X,,,,,literal,294936-1
1292,uri,http://www.wikidata.org/entity/Q4734065,uri,http://www.wikidata.org/entity/Q105170869,literal,Alnus sieboldiana,literal,MRRHAYNXHYEUOD-UKJQNBPASA-N,literal,O=C1OCC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3C4=C(O)C(O)=C(O)C=C14)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C8=C7C(=O)OC5C8C=9C(O)=CC(O)=C%10C9OC(C%11=CC=C(O)C(O)=C%11)C(O)C%10,en,literal,CID 16169989,literal,10.1016/0031-9422(89)80302-4,,,,,literal,294993-1
1293,uri,http://www.wikidata.org/entity/Q4334198,uri,http://www.wikidata.org/entity/Q105173070,literal,Alnus hirsuta,literal,MVIYWFBLVAFZID-UHFFFAOYSA-N,literal,O=C(CCC1=CC=C(O)C(O)=C1)CC(O)CCC2=CC=C(O)C(O)=C2,en,literal,"1,7-bis(3,4-dihydroxyphenyl)-5-hydroxyheptan-3-one",literal,10.1248/CPB.58.238,literal,93604-02-5,,,literal,294926-1
1294,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105156479,literal,Alnus japonica,literal,LSEDQFLRUJOXDX-SBOHWPTNSA-N,literal,OC1=CC=C(C=C1O)CCCCC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,Rubranoside A,literal,10.1248/CPB.46.1054,,,,,literal,294936-1
1295,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105202673,literal,Alnus japonica,literal,OXGUCUVFOIWWQJ-LDWSSRBJSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"3-(6-Deoxy-alpha-L-glucopyranosyloxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one",literal,10.1248/CPB.53.1519,,,,,literal,294936-1
1296,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105215389,literal,Alnus japonica,literal,PVCSOVFCVIEUFH-IGCYBFCNSA-N,literal,OC1=CC=C(C=C1O)CCCCC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,Rubranoside B,literal,10.1055/S-0029-1240595,,,,,literal,294936-1
1297,uri,http://www.wikidata.org/entity/Q11345025,uri,http://www.wikidata.org/entity/Q105144702,literal,Alnus firma,literal,KQQLSXWIDDTWRR-UHFFFAOYSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OCC(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,en,literal,"7-(3,4-Dihydroxyphenyl)-1-(4-hydroxyphenyl)-5-(3,4,5-trihydroxyoxan-2-yl)oxyheptan-3-one",literal,10.1055/S-0029-1240911,,,,,literal,294920-1
1298,uri,http://www.wikidata.org/entity/Q15377094,uri,http://www.wikidata.org/entity/Q105159390,literal,Alnus serrulatoides,literal,LYJUZZNOXNVGPX-QHCUMBMQSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CC(OC3OC(CO)C(O)C3O)C4C(CCC42C)C(O)(C)CCC(=C)C(C)C,en,literal,"3-[(3S,3aS,4R,5aR,6S,7S,9aR,9bR)-4-{[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3-[(2S)-2-hydroxy-6-methyl-5-methylideneheptan-2-yl]-6,9a,9b-trimethyl-7-(prop-1-en-2-yl)-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/0031-9422(90)85286-O,,,,,literal,107696-1
1299,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105216841,literal,Betula platyphylla,literal,PYXFVCFISTUSOO-CIEUHDANSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C,en,literal,"(3R,5R,8R,9R,10R,12R,13S,14R,17S)-17-[(2S)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00598297,,,,,literal,107857-1
1300,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105219334,literal,Alnus japonica,literal,QEQBTRZSJZAYTN-KRKLTZBFSA-N,literal,O=C(OC1C(OCC(O)C1O)OC(CC(=O)CCC2=CC=C(O)C(O)=C2)CCC3=CC=C(O)C(O)=C3)C=CC4=CC=C(O)C(OC)=C4,en,literal,oregonoyl B,literal,10.1016/J.BMCL.2015.08.032,,,,,literal,294936-1
1301,uri,http://www.wikidata.org/entity/Q1196169,uri,http://www.wikidata.org/entity/Q105219334,literal,Alnus japonica,literal,QEQBTRZSJZAYTN-KRKLTZBFSA-N,literal,O=C(OC1C(OCC(O)C1O)OC(CC(=O)CCC2=CC=C(O)C(O)=C2)CCC3=CC=C(O)C(O)=C3)C=CC4=CC=C(O)C(OC)=C4,en,literal,oregonoyl B,literal,10.1016/J.BMCL.2009.12.057,,,,,literal,294936-1
